id,name,set,set_name,rarity,type_line,colors,color_identity,mana_cost,power,toughness,oracle_text,keywords
27bf7caa-cf00-4b94-8cc8-40b31c7cb3a5,Ripscale Predator,j22,Jumpstart 2022,common,Creature — Dinosaur,['R'],['R'],{4}{R}{R},6,5,Menace (This creature can't be blocked except by two or more creatures.),['Menace']
27d11924-23c5-485e-9c56-9efcaf6cd9d2,Witch's Cauldron,j22,Jumpstart 2022,uncommon,Artifact,['B'],['B'],{B},,,"{1}{B}, {T}, Sacrifice a creature: You gain 1 life and draw a card.",[]
27db546a-f117-41ad-a917-69e6086a43dd,Cavalry Drillmaster,j22,Jumpstart 2022,common,Creature — Human Knight,['W'],['W'],{1}{W},2,1,"When Cavalry Drillmaster enters the battlefield, target creature gets +2/+0 and gains first strike until end of turn. (It deals combat damage before creatures without first strike.)",[]
28ecbe76-5118-4844-9a20-b227c924189d,Goblin Rabblemaster,j22,Jumpstart 2022,rare,Creature — Goblin Warrior,['R'],['R'],{2}{R},2,2,"Other Goblin creatures you control attack each combat if able.
At the beginning of combat on your turn, create a 1/1 red Goblin creature token with haste.
Whenever Goblin Rabblemaster attacks, it gets +1/+0 until end of turn for each other attacking Goblin.",[]
2937cc19-d0bb-4695-b4c1-5e72000e08b4,Bloodbond Vampire,j22,Jumpstart 2022,uncommon,Creature — Vampire Shaman Ally,['B'],['B'],{2}{B}{B},3,3,"Whenever you gain life, put a +1/+1 counter on Bloodbond Vampire.",[]
29595671-fcec-41a0-a361-91c6be3af6b7,Reaper from the Abyss,j22,Jumpstart 2022,mythic,Creature — Demon,['B'],['B'],{3}{B}{B}{B},6,6,"Flying
Morbid — At the beginning of each end step, if a creature died this turn, destroy target non-Demon creature.","['Flying', 'Morbid']"
298f1ab2-4c66-4d91-8f6a-1bad230632df,Ogre Battlecaster,j22,Jumpstart 2022,rare,Creature — Ogre Shaman,['R'],['R'],{2}{R},3,3,"First strike
Whenever Ogre Battlecaster attacks, you may cast target instant or sorcery card from your graveyard by paying {R}{R} in addition to its other costs. If that spell would be put into a graveyard, exile it instead. When you cast that spell, Ogre Battlecaster gets +X/+0 until end of turn, where X is that spell's mana value.",['First strike']
29a37ed7-223e-4e19-b318-83cac54f6b16,The Circle of Loyalty,j22,Jumpstart 2022,mythic,Legendary Artifact,['W'],['W'],{4}{W}{W},,,"This spell costs {1} less to cast for each Knight you control.
Creatures you control get +1/+1.
Whenever you cast a legendary spell, create a 2/2 white Knight creature token with vigilance.
{3}{W}, {T}: Create a 2/2 white Knight creature token with vigilance.",[]
29dfd4f1-abe4-4300-aa16-54a515f0c1e3,Bloodhaze Wolverine,j22,Jumpstart 2022,common,Creature — Wolverine,['R'],['R'],{1}{R},2,1,"Whenever you draw your second card each turn, Bloodhaze Wolverine gets +1/+1 and gains first strike until end of turn.",[]
2a012f05-0009-42cf-8a69-07140b2a2aef,"Ardoz, Cobbler of War",j22,Jumpstart 2022,rare,Legendary Creature — Goblin Shaman,['R'],['R'],{1}{R},1,1,"Haste
Whenever Ardoz, Cobbler of War or another creature enters the battlefield under your control, that creature gets +2/+0 until end of turn.
{3}{R}: Create a 1/1 red Goblin creature token with haste. Activate only as a sorcery.",['Haste']
2a67010c-9136-48cf-b12a-0032e4e5ec2c,Moonfolk Puzzlemaker,j22,Jumpstart 2022,common,Artifact Creature — Moonfolk Wizard,['U'],['U'],{2}{U},1,4,"Flying
Whenever Moonfolk Puzzlemaker becomes tapped, scry 1.","['Scry', 'Flying']"
2a897196-85d0-4e49-a617-b30fb33b145a,One With the Wind,j22,Jumpstart 2022,common,Enchantment — Aura,['U'],['U'],{1}{U},,,"Enchant creature
Enchanted creature gets +2/+2 and has flying.",['Enchant']
2abf3c63-2f8c-4f43-b08b-35a974214ad3,Giant Caterpillar,j22,Jumpstart 2022,common,Creature — Insect,['G'],['G'],{3}{G},3,3,"{G}, Sacrifice Giant Caterpillar: Create a 1/1 green Insect creature token with flying named Butterfly at the beginning of the next end step.",[]
2ac24ccd-8db0-4c93-9542-0eac3b369d61,Ornery Dilophosaur,j22,Jumpstart 2022,common,Creature — Dinosaur,['G'],['G'],{3}{G},2,2,"Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)
Whenever Ornery Dilophosaur attacks, if you control a creature with power 4 or greater, Ornery Dilophosaur gets +2/+2 until end of turn.",['Deathtouch']
2aed32a2-01db-4416-bd27-666f3abe04a1,Dragon Blood,j22,Jumpstart 2022,uncommon,Artifact,[],[],{3},,,"{3}, {T}: Put a +1/+1 counter on target creature.",[]
2c237554-e345-474a-88db-faf628ba6667,Mortuary Mire,j22,Jumpstart 2022,common,Land,[],['B'],,,,"Mortuary Mire enters the battlefield tapped.
When Mortuary Mire enters the battlefield, you may put target creature card from your graveyard on top of your library.
{T}: Add {B}.",[]
2c5c03c6-123b-4d4d-878e-0158659bf27b,Graveblade Marauder,j22,Jumpstart 2022,rare,Creature — Human Warrior,['B'],['B'],{2}{B},1,4,"Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)
Whenever Graveblade Marauder deals combat damage to a player, that player loses life equal to the number of creature cards in your graveyard.",['Deathtouch']
2cc371de-3e82-4d66-8636-f9c03579ba10,Rambunctious Mutt,j22,Jumpstart 2022,common,Creature — Dog,['W'],['W'],{3}{W}{W},3,4,"When Rambunctious Mutt enters the battlefield, destroy target artifact or enchantment an opponent controls.",[]
2ccdadf8-d4f2-4273-b7b6-02866ba54610,Kalastria Nightwatch,j22,Jumpstart 2022,common,Creature — Vampire Warrior Ally,['B'],['B'],{4}{B},4,5,"Whenever you gain life, Kalastria Nightwatch gains flying until end of turn.",[]
2cebbfa1-e709-45bb-9b86-c6b09e7866b2,Soul Read,j22,Jumpstart 2022,common,Instant,['U'],['U'],{3}{U},,,"Choose one —
• Counter target spell unless its controller pays {4}.
• Draw two cards.",[]
2cee747f-4a9e-4752-815a-dc7ebabccd6b,Renegade Demon,j22,Jumpstart 2022,common,Creature — Demon,['B'],['B'],{3}{B}{B},5,3,,[]
2d0d5c00-0936-445b-8a97-235aec4159b3,Sage of the Falls,j22,Jumpstart 2022,uncommon,Creature — Merfolk Wizard,['U'],['U'],{4}{U},2,5,"Whenever Sage of the Falls or another non-Human creature enters the battlefield under your control, you may draw a card. If you do, discard a card.",[]
2d5927be-dd6b-4ebb-a7f9-affd66d78b3a,Emancipation Angel,j22,Jumpstart 2022,uncommon,Creature — Angel,['W'],['W'],{1}{W}{W},3,3,"Flying
When Emancipation Angel enters the battlefield, return a permanent you control to its owner's hand.",['Flying']
2d657f45-ee7f-4114-a570-314688138b4f,Elvish Rejuvenator,j22,Jumpstart 2022,common,Creature — Elf Druid,['G'],['G'],{2}{G},1,1,"When Elvish Rejuvenator enters the battlefield, look at the top five cards of your library. You may put a land card from among them onto the battlefield tapped. Put the rest on the bottom of your library in a random order.",[]
2e00348c-bfa7-4254-9a13-8f7e3d38f6f0,Goblin Oriflamme,j22,Jumpstart 2022,uncommon,Enchantment,['R'],['R'],{1}{R},,,Attacking creatures you control get +1/+0.,[]
2e2b0910-33e3-484c-97fc-2938d15e0d92,Starstorm,j22,Jumpstart 2022,rare,Instant,['R'],['R'],{X}{R}{R},,,"Starstorm deals X damage to each creature.
Cycling {3} ({3}, Discard this card: Draw a card.)",['Cycling']
2e51fec0-0412-48d8-ad33-538075248abb,Steel Overseer,j22,Jumpstart 2022,rare,Artifact Creature — Construct,[],[],{2},1,1,{T}: Put a +1/+1 counter on each artifact creature you control.,[]
2e68ddf0-5cf6-4024-ab71-827f28a0b0ee,Frenzied Goblin,j22,Jumpstart 2022,common,Creature — Goblin Berserker,['R'],['R'],{R},1,1,"Whenever Frenzied Goblin attacks, you may pay {R}. If you do, target creature can't block this turn.",[]
2ed0ceb6-f0cf-410d-977d-68889f4b9a4f,Welding Sparks,j22,Jumpstart 2022,common,Instant,['R'],['R'],{2}{R},,,"Welding Sparks deals X damage to target creature, where X is 3 plus the number of artifacts you control.",[]
2f6b9897-a473-4c47-994a-a6d7e9e81ef2,Arrest,j22,Jumpstart 2022,uncommon,Enchantment — Aura,['W'],['W'],{2}{W},,,"Enchant creature
Enchanted creature can't attack or block, and its activated abilities can't be activated.",['Enchant']
2fce5989-a2a0-4825-b90a-a1f78659b6e0,Ashcoat of the Shadow Swarm,j22,Jumpstart 2022,mythic,Legendary Creature — Rat Warlock,['B'],['B'],{3}{B},3,4,"Whenever Ashcoat of the Shadow Swarm attacks or blocks, other Rats you control get +X/+X until end of turn, where X is the number of Rats you control.
At the beginning of your end step, you may mill four cards. If you do, return up to two Rat creature cards from your graveyard to your hand. (To mill a card, put the top card of your library into your graveyard.)",['Mill']
302ada66-9da3-4a88-81f7-111dfa737874,Dismiss,j22,Jumpstart 2022,uncommon,Instant,['U'],['U'],{2}{U}{U},,,"Counter target spell.
Draw a card.",[]
309ea7a5-c096-4216-b6bd-a848f2540c31,Daybreak Charger,j22,Jumpstart 2022,common,Creature — Unicorn,['W'],['W'],{1}{W},3,1,"When Daybreak Charger enters the battlefield, target creature gets +2/+0 until end of turn.",[]
30a1fdeb-3569-4c2e-81ab-f746e08527eb,Heirloom Blade,j22,Jumpstart 2022,uncommon,Artifact — Equipment,[],[],{3},,,"Equipped creature gets +3/+1.
Whenever equipped creature dies, you may reveal cards from the top of your library until you reveal a creature card that shares a creature type with it. Put that card into your hand and the rest on the bottom of your library in a random order.
Equip {1}",['Equip']
30c87f47-419f-4551-9e74-29f1df81dfbe,Strangling Spores,j22,Jumpstart 2022,common,Instant,['B'],['B'],{3}{B},,,Target creature gets -3/-3 until end of turn.,[]
312069a7-bbe2-44a2-b00c-5f3b827f21ae,Spellgorger Weird,j22,Jumpstart 2022,common,Creature — Weird,['R'],['R'],{2}{R},2,2,"Whenever you cast a noncreature spell, put a +1/+1 counter on Spellgorger Weird.",[]
3135dfde-ad52-4b93-9356-107d0efad93c,Nest Robber,j22,Jumpstart 2022,common,Creature — Dinosaur,['R'],['R'],{1}{R},2,1,Haste,['Haste']
31eee7a7-af13-4de5-9f4b-5f803335cfc5,Dwynen's Elite,j22,Jumpstart 2022,uncommon,Creature — Elf Warrior,['G'],['G'],{1}{G},2,2,"When Dwynen's Elite enters the battlefield, if you control another Elf, create a 1/1 green Elf Warrior creature token.",[]
326e1569-3394-468d-addd-c0a5346f7031,Dawning Angel,j22,Jumpstart 2022,common,Creature — Angel,['W'],['W'],{4}{W},3,2,"Flying
When Dawning Angel enters the battlefield, you gain 4 life.",['Flying']
328aade2-6196-48df-a19b-e61845c5d3a9,Frostpeak Yeti,j22,Jumpstart 2022,common,Snow Creature — Yeti,['U'],['U'],{3}{U},3,3,{1}{S}: Frostpeak Yeti can't be blocked this turn. ({S} can be paid with one mana from a snow source.),[]
32aef50c-2d73-49a9-8458-0d7c2dc3e658,Fiery Conclusion,j22,Jumpstart 2022,uncommon,Instant,['R'],['R'],{1}{R},,,"As an additional cost to cast this spell, sacrifice a creature.
Fiery Conclusion deals 5 damage to target creature.",[]
32b16412-3e91-415a-9444-3ca4d30bd8d6,Goblin Trailblazer,j22,Jumpstart 2022,common,Creature — Goblin Pirate,['R'],['R'],{1}{R},2,1,Menace (This creature can't be blocked except by two or more creatures.),['Menace']
32e00f43-bd0e-4664-8ef3-fb0aeb0d281e,Pouncing Lynx,j22,Jumpstart 2022,common,Creature — Cat,['W'],['W'],{1}{W},2,1,"As long as it's your turn, Pouncing Lynx has first strike.",[]
33386da8-48cf-47df-9b17-3ffc4c3f7af9,Reptilian Reflection,j22,Jumpstart 2022,uncommon,Enchantment,['R'],['R'],{2}{R},,,"Whenever you cycle a card, you may have Reptilian Reflection become a 5/4 Dinosaur creature with trample and haste in addition to its other types until end of turn.",[]
347cff91-9f18-4ebc-8deb-3d4bf617fdb9,Uktabi Orangutan,j22,Jumpstart 2022,uncommon,Creature — Ape,['G'],['G'],{2}{G},2,2,"When Uktabi Orangutan enters the battlefield, destroy target artifact.",[]
34b3b925-743d-4f88-97d6-d0847c0d7d6a,Felidar Retreat,j22,Jumpstart 2022,rare,Enchantment,['W'],['W'],{3}{W},,,"Landfall — Whenever a land enters the battlefield under your control, choose one —
• Create a 2/2 white Cat Beast creature token.
• Put a +1/+1 counter on each creature you control. Those creatures gain vigilance until end of turn.",['Landfall']
3570bb02-394c-424c-98ad-30824a097d1b,Anointer of Valor,j22,Jumpstart 2022,common,Creature — Angel,['W'],['W'],{5}{W},3,5,"Flying
Whenever a creature attacks, you may pay {3}. When you do, put a +1/+1 counter on that creature.",['Flying']
358c61e2-4af4-4e19-bee6-4b8c90a33f03,Sinuous Vermin,j22,Jumpstart 2022,common,Creature — Rat Horror,['B'],['B'],{1}{B},2,2,"{3}{B}{B}: Monstrosity 3. (If this creature isn't monstrous, put three +1/+1 counters on it and it becomes monstrous.)
As long as Sinuous Vermin is monstrous, it has menace. (It can't be blocked except by two or more creatures.)",['Monstrosity']
358fc99b-b2e5-4967-ba5a-ab2caee1751c,Spectral Hunt-Caller,j22,Jumpstart 2022,common,Creature — Wolf Spirit,['G'],['G'],{4}{G},4,4,{5}{G}: Creatures you control get +1/+1 and gain trample until end of turn.,[]
35a7507f-2f18-4a94-9b56-814f26b4490b,Fleeting Distraction,j22,Jumpstart 2022,common,Instant,['U'],['U'],{U},,,"Target creature gets -1/-0 until end of turn.
Draw a card.",[]
35b168d5-b111-4a1c-a4b8-d3cd376bfa3b,Alley Strangler,j22,Jumpstart 2022,common,Creature — Aetherborn Rogue,['B'],['B'],{2}{B},2,3,Menace,['Menace']
3659dccd-7b20-4807-9cd9-fa869c75f260,Markov Warlord,j22,Jumpstart 2022,uncommon,Creature — Vampire Warrior,['R'],['R'],{5}{R},4,4,"Haste
When Markov Warlord enters the battlefield, up to two target creatures can't block this turn.",['Haste']
36b15eb3-ad86-48cd-b414-b8a06f61635d,Mad Ratter,j22,Jumpstart 2022,uncommon,Creature — Goblin,['R'],['R'],{3}{R},1,2,"Whenever you draw your second card each turn, create two 1/1 black Rat creature tokens.",[]
36fc6a86-d778-4407-8db2-1c15ce827e01,Stinging Lionfish,j22,Jumpstart 2022,uncommon,Enchantment Creature — Fish,['U'],['U'],{1}{U},2,1,"Whenever you cast your first spell during each opponent's turn, you may tap or untap target nonland permanent.",[]
372b3c3a-ed78-43a1-b117-9e2793d77bbc,Locthwain Gargoyle,j22,Jumpstart 2022,common,Artifact Creature — Gargoyle,[],[],{1},0,3,{4}: Locthwain Gargoyle gets +2/+0 and gains flying until end of turn.,[]
3785a6d2-4120-4190-b398-d63ab1eb36fe,Unnatural Aggression,j22,Jumpstart 2022,common,Instant,[],['G'],{2}{G},,,"Devoid (This card has no color.)
Target creature you control fights target creature an opponent controls. If the creature an opponent controls would die this turn, exile it instead.","['Devoid', 'Fight']"
379a456f-ebc7-4e15-8750-b710dd1edcec,Viashino Pyromancer,j22,Jumpstart 2022,common,Creature — Viashino Wizard,['R'],['R'],{1}{R},2,1,"When Viashino Pyromancer enters the battlefield, it deals 2 damage to target player or planeswalker.",[]
37d4f19b-3c4e-4aa0-90f5-6cf397a5ad6d,Conductor of Cacophony,j22,Jumpstart 2022,uncommon,Creature — Demon,['B'],['B'],{3}{B},2,1,"Conductor of Cacophony enters the battlefield with two +1/+1 counters on it.
{B}, Remove a +1/+1 counter from Conductor of Cacophony: It deals 1 damage to each other creature and each player.",[]
37fcba6c-c078-4a0d-be68-984536d91831,Presence of Gond,j22,Jumpstart 2022,common,Enchantment — Aura,['G'],['G'],{2}{G},,,"Enchant creature
Enchanted creature has ""{T}: Create a 1/1 green Elf Warrior creature token.""",['Enchant']
3824c432-38c2-40cc-a371-ba797dd963e4,Warcry Phoenix,j22,Jumpstart 2022,uncommon,Creature — Phoenix,['R'],['R'],{3}{R},2,2,"Flying, haste
Whenever you attack with three or more creatures, you may pay {2}{R}. If you do, return Warcry Phoenix from your graveyard to the battlefield tapped and attacking.","['Flying', 'Haste']"
38d0d4a3-7ce9-4881-a94b-bac5cbbf4dc0,Make a Stand,j22,Jumpstart 2022,uncommon,Instant,['W'],['W'],{2}{W},,,"Creatures you control get +1/+0 and gain indestructible until end of turn. (Damage and effects that say ""destroy"" don't destroy them.)",[]
38f370a9-1401-4018-bbd3-0a8737f9fbea,Gallant Cavalry,j22,Jumpstart 2022,common,Creature — Human Knight,['W'],['W'],{3}{W},2,2,"Vigilance (Attacking doesn't cause this creature to tap.)
When Gallant Cavalry enters the battlefield, create a 2/2 white Knight creature token with vigilance.",['Vigilance']
39830f8b-3c92-4bce-9ddc-e71d402f599a,Transcendent Envoy,j22,Jumpstart 2022,common,Enchantment Creature — Griffin,['W'],['W'],{1}{W},1,2,"Flying
Aura spells you cast cost {1} less to cast.",['Flying']
39db8020-86a6-4ff2-8715-654121c2f3a2,Savage Punch,j22,Jumpstart 2022,common,Sorcery,['G'],['G'],{1}{G},,,"Target creature you control fights target creature you don't control.
Ferocious — The creature you control gets +2/+2 until end of turn before it fights if you control a creature with power 4 or greater.","['Ferocious', 'Fight']"
39f6140e-4e96-478b-8a77-dc5100a9f95e,Relentless Pursuit,j22,Jumpstart 2022,common,Sorcery,['G'],['G'],{2}{G},,,Reveal the top four cards of your library. You may put a creature card and/or a land card from among them into your hand. Put the rest into your graveyard.,[]
3a673d71-58a5-4cd4-b9bc-d7819269d693,Golem Artisan,j22,Jumpstart 2022,uncommon,Artifact Creature — Golem,[],[],{5},3,3,"{2}: Target artifact creature gets +1/+1 until end of turn.
{2}: Target artifact creature gains your choice of flying, trample, or haste until end of turn.",[]
3a7369d6-54bb-4070-b5fb-fd6fe5886820,Svyelun of Sea and Sky,j22,Jumpstart 2022,mythic,Legendary Creature — Merfolk God,['U'],['U'],{1}{U}{U},3,4,"Svyelun of Sea and Sky has indestructible as long as you control at least two other Merfolk.
Whenever Svyelun attacks, draw a card.
Other Merfolk you control have ward {1}. (Whenever another Merfolk you control becomes the target of a spell or ability an opponent controls, counter it unless that player pays {1}.)",[]
3a83f0aa-55bc-4528-b521-7b4223ed4a6e,Primordial Hydra,j22,Jumpstart 2022,mythic,Creature — Hydra,['G'],['G'],{X}{G}{G},0,0,"Primordial Hydra enters the battlefield with X +1/+1 counters on it.
At the beginning of your upkeep, double the number of +1/+1 counters on Primordial Hydra.
Primordial Hydra has trample as long as it has ten or more +1/+1 counters on it.",[]
